0.34563	1200
0.34745	1200
0.34927	1300
0.35108	1200
0.35292	1300
0.35473	1200
0.35655	1300
0.35837	1300
0.36018	1300
0.362	1300
0.36382	1300
0.36565	1300
0.36747	1400
0.36928	1300
0.37112	1400
0.37292	1300
0.37473	1400
0.37655	1400
0.37837	1400
0.3802	1500
0.38202	1400
0.38383	1500
0.38565	1400
0.38747	1500
0.3893	1500
0.39112	1500
0.39293	1500
0.39475	1600
0.39657	1500
0.39838	1600
0.4002	1500
0.40202	1600
0.40383	1600
0.40567	1600
0.4075	1700
0.4093	1600
0.41112	1700
0.41293	1600
0.41475	1700
0.41658	1700
0.4184	1700
0.42022	1700
0.42203	1700
0.42385	1700
0.42568	1800
0.42748	1800
0.4293	1800
0.43113	1800
0.43295	1800
0.43477	1800
0.43658	1800
0.43842	1900
0.44022	1900
0.44205	1800
0.44387	2000
0.44568	1800
0.4475	2000
0.44932	1900
0.45113	1900
0.45295	2000
0.45478	2000
0.4566	2000
0.45842	2000
0.46023	2000
0.46207	2000
0.46387	2000
0.46568	2000
0.46752	2100
0.46933	2100
0.47115	2100
0.47297	2100
0.47478	2100
0.4766	2100
0.47842	2200
0.48025	2100
0.48207	2200
0.48388	2100
0.4857	2200
0.48752	2200
0.48933	2300
0.49115	2200
0.49298	2300
0.49482	2200
0.49662	2300
0.49845	2300
0.50025	2200
0.50207	2400
0.5039	2200
0.50572	2400
0.50753	2300
0.50935	2400
0.51117	2300
0.513	2400
0.51482	2400
0.51665	2400
0.51847	2400
0.52028	2400
0.5221	2500
0.52392	2400
0.52573	2500
0.52755	2400
0.52937	2500
0.5312	2500
0.53302	2400
0.53485	2600
0.53665	2500
0.53847	2500
0.54028	2600
0.54212	2500
0.54393	2500
0.54575	2600
0.54757	2600
0.54938	2600
0.55122	2600
0.55303	2600
0.55485	2600
0.55667	2700
0.55848	2600
0.5603	2700
0.56212	2600
0.56393	2700
0.56575	2700
0.56757	2700
0.5694	2700
0.57122	2800
0.57303	2700
0.57485	2700
0.57667	2800
0.57848	2800
0.5803	2700
0.58212	2800
0.58395	2800
0.58577	2800
0.58758	2800
0.58942	2800
0.59122	2800
0.59303	2900
0.59485	2800
0.59668	2800
0.5985	2900
0.60032	2900
0.60213	2800
0.60395	3000
0.60577	2800
0.60762	3000
0.60942	2800
0.61123	3000
0.61305	2900
0.61487	2900
0.61668	3000
0.61852	2900
0.62033	3000
0.62215	2900
0.62397	3000
0.6258	3000
0.6276	3000
0.62942	3000
0.63125	3000
0.63307	3000
0.63488	3100
0.6367	3000
0.63852	3100
0.64033	3000
0.64217	3100
0.64398	3100
0.6458	3000
0.64762	3100
0.64943	3100
0.65125	3200
0.65307	3000
0.65488	3200
0.6567	3100
0.65852	3100
0.66035	3200
0.66217	3200
0.664	3200
0.6658	3100
0.66762	3200
0.66943	3100
0.67125	3200
0.67307	3200
0.67488	3200
0.67672	3300
0.67853	3200
0.68035	3300
0.68217	3200
0.68398	3200
0.6858	3200
0.68762	3300
0.68943	3300
0.69125	3200
0.69307	3300
0.6949	3300
0.69672	3200
0.69855	3400
0.70035	3200
0.70217	3400
0.70398	3200
0.7058	3400
0.70763	3300
0.70945	3300
0.71127	3300
0.71308	3400
0.7149	3300
0.71673	3400
0.71853	3300
0.72037	3400
0.72218	3300
0.724	3400
0.72582	3400
0.72763	3400
0.72945	3400
0.73128	3400
0.7331	3400
0.73493	3400
0.73673	3400
0.73855	3400
0.74037	3400
0.74218	3500
0.744	3500
0.74583	3400
0.74765	3500
0.74947	3500
0.75128	3400
0.75312	3600
0.75492	3400
0.75675	3600
0.75857	3500
0.76038	3500
0.7622	3600
0.76402	3600
0.76583	3500
0.76767	3500
0.76948	3600
0.7713	3600
0.77312	3600
0.77493	3600
0.77677	3600
0.77857	3600
0.78038	3600
0.7822	3600
0.78403	3600
0.78585	3600
0.78767	3600
0.7895	3700
0.7913	3600
0.79312	3700
0.79493	3600
0.79677	3600
0.79858	3700
0.8004	3700
0.80222	3600
0.80403	3800
0.80585	3600
0.80768	3800
0.8095	3600
0.81132	3700
0.81313	3700
0.81495	3800
0.81677	3700
0.81858	3700
0.8204	3700
0.82223	3800
0.82405	3700
0.82588	3800
0.82768	3700
0.8295	3800
0.83132	3700
0.83315	3800
0.83497	3800
0.83678	3800
0.8386	3800
0.84042	3700
0.84223	3800
0.84407	3800
0.84588	3800
0.8477	3800
0.84952	3800
0.85133	3800
0.85315	3800
0.85497	3900
0.8568	3800
0.85862	3800
0.86043	3800
0.86227	3900
0.86407	3800
0.86588	3900
0.8677	3800
0.86953	3900
0.87135	3800
0.87317	3900
0.87498	3800
0.8768	3900
0.87862	3900
0.88045	3900
0.88227	3900
0.88408	3800
0.8859	3900
0.88772	3900
0.88955	4000
0.89135	3800
0.89317	3900
0.895	3900
0.89682	3900
0.89865	3900
0.90045	3900
0.90227	3900
0.90408	4000
0.90592	3900
0.90773	3900
0.90955	3900
0.91137	3900
0.91318	4000
0.915	3900
0.91683	4000
0.91865	3900
0.92047	4000
0.92228	3900
0.9241	3900
0.92592	4000
0.92773	4000
0.92955	3900
0.93138	3900
0.9332	4000
0.93502	4000
0.93683	4000
0.93865	3900
0.94047	4000
0.94228	3900
0.9441	4000
0.94593	4000
0.94775	4000
0.94957	4000
0.95138	4000
0.95322	4000
0.95502	4000
0.95683	4000
0.95867	4000
0.96048	4000
0.9623	4000
0.96412	4000
0.96593	4000
0.96775	4000
0.96957	4000
0.9714	4100
0.97322	4000
0.97503	4000
0.97685	4100
0.97867	4000
0.98048	4000
0.98232	4100
0.98413	4100
0.98595	4000
0.98777	4100
0.9896	4100
0.9914	4100
0.99323	4100
0.99505	4100
0.99687	4100
0.99868	4100
1.0005	4100
1.0023	4100
1.0041	4100
1.0059	4100
1.0078	4200
1.0096	4100
1.0114	4100
1.0132	4100
1.0151	4200
1.0169	4200
1.0187	4100
1.0205	4100
1.0223	4200
1.0241	4100
1.026	4200
1.0278	4100
1.0296	4200
1.0314	4100
1.0333	4100
1.0351	4200
1.0369	4100
1.0387	4100
1.0405	4200
1.0423	4100
1.0442	4200
1.046	4100
1.0478	4100
1.0496	4100
1.0514	4200
1.0533	4100
1.0551	4100
1.0569	4100
1.0587	4100
1.0606	4200
1.0624	4200
1.0642	4000
1.066	4200
1.0678	4200
1.0697	4200
1.0715	4200
1.0733	4200
1.0751	4200
1.0769	4200
1.0787	4300
1.0806	4300
1.0824	4200
1.0842	4300
1.086	4300
1.0878	4300
1.0897	4300
1.0915	4400
1.0933	4400
1.0951	4300
1.0969	4300
1.0988	4500
1.1006	4300
1.1024	4400
1.1042	4400
1.1061	4400
1.1079	4300
1.1097	4400
1.1115	4300
1.1133	4300
1.1152	4400
1.117	4300
1.1188	4200
1.1206	4300
1.1224	4300
1.1242	4200
1.1261	4300
1.1279	4200
1.1297	4300
1.1315	4200
1.1333	4200
1.1352	4200
1.137	4200
1.1388	4200
1.1406	4100
1.1424	4200
1.1443	4200
1.1461	4100
1.1479	4200
1.1497	4100
1.1515	4200
1.1533	4100
1.1551	4100
1.157	4100
1.1588	4200
1.1606	4100
1.1624	4100
1.1643	4100
1.1661	4100
1.1679	4100
1.1697	4100
1.1716	4100
1.1733	4000
1.1752	4100
1.177	4100
1.1788	4100
1.1806	4000
1.1824	4000
1.1843	4100
1.1861	4100
1.1879	4000
1.1897	4100
1.1915	4000
1.1933	4100
1.1952	4000
1.197	4000
1.1988	4000
1.2006	4100
1.2025	4000
1.2043	4000
1.2061	4000
1.2079	4100
1.2097	4000
1.2115	4000
1.2134	4000
1.2152	4000
1.217	4000
1.2188	4000
1.2206	4000
1.2224	4000
1.2243	4000
1.2261	4000
1.2279	4000
1.2297	4000
1.2315	4000
1.2334	4000
1.2352	4000
1.237	4000
1.2388	3900
1.2406	4000
1.2425	4000
1.2443	4000
1.2461	3900
1.2479	4000
1.2497	4000
1.2516	4000
1.2534	4000
1.2552	3900
1.257	4000
1.2588	4000
1.2606	3900
1.2625	4000
1.2643	4000
1.2661	4000
1.2679	3900
1.2697	4000
1.2716	3900
1.2734	4000
1.2752	4000
1.277	4000
1.2788	3900
1.2807	4000
1.2825	3900
1.2843	4000
1.2861	4000
1.2879	4000
1.2898	3900
1.2916	3900
1.2934	4000
1.2952	4000
1.297	4000
1.2989	3900
1.3007	3900
1.3025	4000
1.3043	4000
1.3061	3900
1.3079	4000
1.3098	3900
1.3116	4000
1.3134	4000
1.3152	3900
1.317	4000
1.3189	3900
1.3207	4000
1.3225	3900
1.3243	3900
1.3261	4000
1.328	4000
1.3298	4000
1.3316	3900
1.3334	4000
1.3352	3900
1.3371	4000
1.3389	3900
1.3408	4100
1.3426	4000
1.3444	3900
1.3462	3900
1.348	4000
1.3499	4000
1.3517	3900
1.3535	4000
1.3553	3900
1.3571	4000
1.3589	3900
1.3608	3900
1.3626	4000
1.3644	4000
1.3662	3900
1.368	3900
1.3699	4000
1.3717	4000
1.3735	3900
1.3753	3900
1.3771	4000
1.3789	3900
1.3808	4000
1.3826	3900
1.3844	4000
1.3862	3900
1.3881	3900
1.3899	4000
1.3917	4000
1.3935	3900
1.3953	3900
1.3971	4000
1.399	4000
1.4008	3900
1.4026	3900
1.4044	4000
1.4062	4000
1.4081	3900
1.4099	3900
1.4117	4000
1.4135	3900
1.4153	4000
1.4171	3900
1.419	4000
1.4208	3900
1.4226	4000
1.4244	3900
1.4263	4000
1.4281	3900
1.4299	3900
1.4317	4000
1.4335	4000
1.4353	3900
1.4372	3900
1.439	4000
1.4408	4000
1.4426	3900
1.4445	4000
1.4463	3900
1.4481	4000
1.4499	3900
1.4517	3900
1.4535	4000
1.4553	4000
1.4572	3900
1.459	3900
1.4608	4000
1.4626	4000
1.4645	3900
1.4663	3900
1.4681	4000
1.4699	4000
1.4717	3900
1.4735	3900
1.4754	4000
1.4772	4000
1.479	3900
1.4808	4000
1.4826	3900
1.4845	4000
1.4863	3900
1.4881	3900
1.4899	4000
1.4917	4000
1.4935	3900
1.4954	4000
1.4972	3900
1.499	4000
1.5008	3900
1.5027	4000
1.5045	3900
1.5063	4000
1.5081	4000
1.5099	3900
1.5117	3900
1.5136	4000
1.5154	4000
1.5172	4000
1.519	3900
1.5208	3900
1.5227	4000
1.5245	4000
1.5264	4000
1.5282	4000
1.53	3900
1.5318	3900
1.5336	4000
1.5355	4000
1.5373	4000
1.5391	3900
1.5409	3900
1.5427	4000
1.5446	4000
1.5464	4000
1.5482	3900
1.55	4000
1.5518	3900
1.5537	4000
1.5555	4000
1.5573	3900
1.5591	4000
1.5609	3900
1.5628	4000
1.5646	4000
1.5664	4000
1.5682	3900
1.57	3900
1.5719	4000
1.5737	4000
1.5755	3900
1.5773	4000
1.5791	3900
1.5809	4000
1.5828	4000
1.5846	3900
1.5864	4000
1.5882	3900
1.5901	4000
1.5919	4000
1.5937	4000
1.5955	3900
1.5973	4000
1.5991	3900
1.601	4000
1.6028	3900
1.6046	4000
1.6064	3900
1.6082	4000
1.61	4000
1.6118	4000
1.6137	3900
1.6155	3900
1.6173	4000
1.6191	4000
1.6209	4000
1.6228	4000
1.6246	3900
1.6264	4000
1.6282	3900
1.63	4000
1.6319	4000
1.6337	3900
1.6355	4000
1.6373	4000
1.6391	3900
1.6409	4000
1.6428	4000
1.6446	4000
1.6464	3900
1.6483	4100
1.6501	3900
1.6519	3900
1.6537	4000
1.6555	4000
1.6573	3800
1.6591	4000
1.6609	3900
1.6627	3900
1.6645	4000
1.6663	4000
1.6681	4000
1.67	3900
1.6718	4000
1.6736	3900
1.6754	4000
1.6772	4000
1.679	4000
1.6809	4000
1.6827	3900
1.6845	4000
1.6863	3900
1.6881	4000
1.69	4000
1.6918	4000
1.6936	4000
1.6954	3900
1.6972	4000
1.6991	4000
1.7009	3900
1.7027	4000
1.7045	4000
1.7063	4000
1.7082	3900
1.71	4000
1.7118	4000
1.7136	3900
1.7154	4000
1.7172	4000
1.7191	4000
1.7209	4000
1.7227	3900
1.7245	4000
1.7263	4000
1.7281	3900
1.73	4000
1.7318	4000
1.7336	4000
1.7355	4000
1.7373	4000
1.7391	4000
1.7409	3900
1.7427	4000
1.7446	4000
1.7464	3900
1.7482	4000
1.75	4000
1.7518	4000
1.7536	4000
1.7554	3800
1.7572	4000
1.759	4000
1.7609	4000
1.7627	3900
1.7645	4000
1.7663	4000
1.7681	3900
1.7699	4000
1.7718	4000
1.7736	4000
1.7754	4000
1.7772	3900
1.779	4000
1.7809	4000
1.7827	3900
1.7845	4000
1.7863	4000
1.7882	4100
1.79	4000
1.7918	3900
1.7936	4000
1.7954	4000
1.7972	4000
1.7991	3900
1.8009	4000
1.8027	4000
1.8045	3900
1.8063	4000
1.8082	4000
1.81	4000
1.8118	4000
1.8136	4000
1.8154	4000
1.8172	3900
1.8192	4300
1.821	3900
1.8228	4000
1.8246	4000
1.8265	4000
1.8283	4000
1.8301	4000
1.8319	3900
1.8337	4000
1.8356	4000
1.8374	4000
1.8392	4000
1.841	4000
1.8428	4000
1.8447	4000
1.8465	3900
1.8483	4000
1.8501	3900
1.8519	4000
1.8537	3900
1.8555	4100
1.8574	3900
1.8592	4000
1.861	4000
1.8628	4000
1.8646	4000
1.8664	3900
1.8683	4000
1.8701	4000
1.8719	4000
1.8737	4000
1.8755	4000
1.8774	4000
1.8792	4000
1.881	4000
1.8828	3900
1.8846	4000
1.8865	4000
1.8883	4000
1.8901	4000
1.8919	3900
1.8937	4000
1.8955	4000
1.8973	4000
1.8992	4000
1.901	4000
1.9028	4000
1.9046	4000
1.9064	3900
1.9083	4000
1.9101	4000
1.9119	4000
1.9137	4000
1.9155	3900
1.9174	4100
1.9192	3900
1.921	4000
1.9228	4000
1.9246	4000
1.9265	4000
1.9283	4000
1.9301	4000
1.9319	4000
1.9337	4000
1.9355	4000
1.9374	4000
1.9392	4000
1.941	3900
1.9428	4000
1.9446	4000
1.9465	4000
1.9483	4000
1.9501	4000
1.9519	4000
1.9537	4000
1.9555	3900
1.9574	4000
1.9592	4000
1.961	4100
1.9628	3900
1.9647	4000
1.9665	4000
1.9683	4000
1.9701	4000
1.9719	4000
1.9737	4000
1.9756	4000
1.9774	4000
1.9792	4000
1.981	4000
1.9829	4000
1.9847	4000
1.9865	4000
1.9883	4000
1.9902	4000
1.9919	4000
1.9938	4000
1.9956	4000
1.9974	4000
1.9992	4000
2.0011	4000
2.0029	4000
2.0047	4000
2.0065	3900
2.0083	4100
2.0101	3900
2.012	4000
2.0138	4000
2.0156	4000
2.0174	4000
2.0193	4100
2.0211	4000
2.0229	4000
2.0247	4000
2.0266	4000
2.0284	4000
2.0302	3900
2.032	4000
2.0338	4000
2.0356	4000
2.0374	4000
2.0393	4000
2.0411	4000
2.0429	3900
2.0447	4100
2.0465	3900
2.0484	4000
2.0502	4000
2.052	4000
2.0538	4000
2.0556	3900
2.0575	4000
2.0593	4000
2.0611	3900
2.063	4200
2.0647	3800
2.0666	4000
2.0684	4000
2.0702	3900
2.072	4000
2.0738	3900
2.0757	4000
2.0775	4000
2.0793	3900
2.0811	4000
2.0829	3900
2.0848	4000
2.0866	3900
2.0884	3900
2.0902	4000
2.092	4000
2.0939	3900
2.0957	3900
2.0975	4000
2.0993	4000
2.1011	3800
2.103	4000
2.1048	3900
2.1066	3900
2.1084	4000
2.1102	3900
2.1121	3900
2.1139	4000
2.1157	3900
2.1175	4000
2.1193	3900
2.1212	3900
2.123	3900
2.1248	4000
2.1266	3900
2.1284	3900
2.1302	4000
2.1321	3800
2.1339	4000
2.1357	4000
2.1375	3800
2.1393	4000
2.1411	3800
2.1429	4000
2.1448	3900
2.1466	3900
2.1484	3900
2.1502	3900
2.1521	4000
2.1539	3900
2.1557	3900
2.1575	3900
2.1593	3900
2.1612	3900
2.163	3900
2.1648	4000
2.1666	3800
2.1684	4000
2.1702	3800
2.1721	4000
2.1739	3900
2.1757	3900
2.1775	3900
2.1793	3900
2.1812	3900
2.183	3900
2.1848	3900
2.1866	3900
2.1884	3800
2.1902	4000
2.192	3800
2.1938	3900
2.1957	3900
2.1975	3900
2.1993	3900
2.2011	3900
2.2029	3900
2.2047	3900
2.2066	3900
2.2084	3900
2.2102	3900
2.212	3800
2.2138	4000
2.2157	3800
2.2175	4000
2.2193	3800
2.2211	3900
2.2229	3900
2.2248	3900
2.2266	3900
2.2284	3900
2.2302	3900
2.232	3800
2.2338	3900
2.2357	3900
2.2375	4000
2.2393	4000
2.2411	4000
2.243	4200
2.2448	4100
2.2466	4200
2.2484	4300
2.2502	4400
2.252	4400
2.2539	4400
2.2557	4600
2.2575	4600
2.2594	4600
2.2612	4600
2.263	4800
2.2648	4800
2.2666	4800
2.2685	5000
2.2703	5000
2.2721	5000
2.2739	5100
2.2757	5200
2.2775	5200
2.2794	5300
2.2812	5400
2.283	5400
2.2849	5500
2.2867	5500
2.2885	5600
2.2903	5700
2.2921	5600
2.2939	6000
2.2958	5800
2.2976	6000
2.2994	6100
2.3012	5900
2.303	6200
2.3049	6100
2.3067	6400
2.3085	6400
2.3103	6300
2.3122	6400
2.314	6500
2.3158	6600
2.3176	6700
2.3194	6600
2.3212	6800
2.3231	6800
2.3249	6900
2.3267	6800
2.3285	7000
2.3303	7100
2.3321	7100
2.334	7100
2.3358	7200
2.3376	7200
2.3394	7300
2.3413	7200
2.3431	7400
2.3449	7400
2.3467	7400
2.3485	7500
2.3503	7500
2.3522	7500
2.354	7600
2.3558	7600
2.3576	7600
2.3594	7700
2.3613	7700
2.3631	7700
2.3649	7800
2.3667	7800
2.3686	8100
2.3704	7700
2.3722	8000
2.374	7900
2.3758	7900
2.3778	8600
2.3796	8000
2.3814	8000
2.3832	8000
2.3851	8100
2.3869	8100
2.3887	8100
2.3905	8200
2.3924	8100
2.3942	8200
2.396	8200
2.3978	8200
2.3996	8200
2.4014	8300
2.4033	8300
2.4051	8300
2.4069	8300
2.4087	8400
2.4106	8600
2.4124	8400
2.4142	8400
2.416	8400
2.4179	8400
2.4197	8500
2.4215	8500
2.4233	8500
2.4251	8500
2.427	8600
2.4288	8500
2.4306	8500
2.4324	8600
2.4342	8600
2.4361	8500
2.4379	8600
2.4397	8600
2.4415	8600
2.4433	8600
2.4452	8700
2.447	8600
2.4488	8800
2.4506	8600
2.4524	8600
2.4543	8700
2.4561	8700
2.4579	8800
2.4597	8700
2.4615	8700
2.4633	8800
2.4652	8700
2.467	9000
2.4689	8800
2.4707	8700
2.4725	8800
2.4743	8800
2.4761	8800
2.4779	8800
2.4798	9000
2.4817	8900
2.4834	8700
2.4853	9000
2.4872	8900
2.489	8700
2.4908	8900
2.4926	8800
2.4944	8900
2.4962	8900
2.4981	8900
2.4999	8900
2.5017	8900
2.5035	8800
2.5053	9000
2.5071	8900
2.509	8900
2.5108	9000
2.5126	8900
2.5145	9200
2.5163	8900
2.5181	8900
2.5199	8900
2.5217	9000
2.5235	8900
2.5254	9000
2.5272	8900
2.529	9000
2.5308	8800
2.5326	9300
2.5344	8800
2.5363	9300
2.5381	8900
2.5399	8900
2.5417	9000
2.5435	9000
2.5454	9300
2.5472	9100
2.5491	9000
2.5509	9000
2.5527	9100
2.5545	9100
2.5563	9000
2.5581	9100
2.56	9100
2.5618	9100
2.5636	9100
2.5654	9000
2.5672	9100
2.569	9100
2.5709	9000
2.5727	9200
2.5745	9000
2.5763	9100
2.5781	9100
2.58	9200
2.5818	9100
2.5836	9100
2.5854	9100
2.5873	9200
2.5891	9100
2.5909	9200
2.5927	9300
2.5945	8900
2.5963	9200
2.5982	9100
2.6	9200
2.6018	9100
2.6036	9200
2.6054	9200
2.6072	9200
2.6091	9200
2.6109	9100
2.6127	9100
2.6145	9200
2.6163	9200
2.6182	9200
2.62	9200
2.6218	9200
2.6236	9200
2.6254	9200
2.6272	9300
2.6291	9100
2.6309	9300
2.6327	9200
2.6345	9200
2.6363	9300
2.6382	9200
2.64	9200
2.6418	9300
2.6436	9200
2.6455	9400
2.6473	9100
2.6491	9200
2.6509	9200
2.6527	9300
2.6545	9200
2.6564	9300
2.6582	9200
2.66	9200
2.6618	9300
2.6636	9300
2.6654	9200
2.6673	9300
2.6691	9300
2.6709	9300
2.6727	9300
2.6745	9400
2.6763	9400
2.6782	9400
2.68	9400
2.6818	9600
2.6836	9500
2.6855	9600
2.6873	9600
2.6891	9700
2.6909	9700
2.6927	9700
2.6946	9800
2.6964	9700
2.6982	9900
2.7	9900
2.7018	9900
2.7036	9900
2.7054	10000
2.7073	10100
2.7091	10200
2.7109	10200
2.7127	10200
2.7146	10400
2.7164	10400
2.7182	10500
2.72	10500
2.7218	10500
2.7237	10700
2.7255	10700
2.7273	10700
2.7291	10800
2.7309	10900
2.7327	10900
2.7346	11000
2.7364	11100
2.7382	11100
2.74	11100
2.7418	11200
2.7437	11300
2.7455	11300
2.7473	11400
2.7491	11500
2.751	11600
2.7527	11300
2.7546	11700
2.7564	11400
2.7582	11700
2.76	11700
2.7618	11700
2.7637	11800
2.7655	11800
2.7673	11900
2.7691	11800
2.7709	12000
2.7728	12000
2.7746	12000
2.7764	12200
2.7782	12000
2.78	12000
2.7818	12000
2.7837	12000
2.7855	12000
2.7873	12000
2.7891	12000
2.7909	12000
2.7927	11600
2.7946	11600
2.7964	11400
2.7982	11400
2.8	11400
2.8018	11400
2.8036	11300
2.8055	11300
2.8073	11400
2.8091	11200
2.8109	11000
2.8127	11200
2.8145	11000
2.8164	11000
2.8182	10900
2.82	10900
2.8218	11000
2.8237	11000
2.8255	10800
2.8273	10800
2.8291	10700
2.8309	10700
2.8327	10700
2.8346	10500
2.8364	10600
2.8382	10600
2.84	10500
2.8418	10500
2.8436	10500
2.8455	10400
2.8473	10300
2.8491	10600
2.8509	10400
2.8527	10200
2.8546	10300
2.8564	10300
2.8582	10200
2.86	10400
2.8619	10200
2.8637	10400
2.8655	10000
2.8673	10200
2.8691	10200
2.8709	10100
2.8728	10200
2.8746	10100
2.8764	10300
2.8782	10100
2.88	10300
2.8819	10300
2.8837	10300
2.8855	10400
2.8873	10500
2.8891	10600
2.8909	10600
2.8927	10800
2.8946	10600
2.8964	10800
2.8982	10700
2.9	11000
2.9018	10900
2.9036	11100
2.9054	11100
2.9072	11200
2.9091	11300
2.9109	11300
2.9127	11400
2.9145	11400
2.9164	11500
2.9182	11700
2.92	11600
2.9218	11600
2.9236	11800
2.9254	11900
2.9273	11900
2.9291	12000
2.9309	12100
2.9327	12100
2.9345	12100
2.9364	12300
2.9382	12200
2.94	12300
2.9418	12400
2.9436	12400
2.9454	12300
2.9473	12700
2.9491	12500
2.9509	12600
2.9527	12700
2.9546	12800
2.9564	12700
2.9582	12800
2.96	12800
2.9618	12900
2.9636	12900
2.9655	13000
2.9673	13000
2.9691	12900
2.9709	12900
2.9728	13000
2.9746	12600
2.9764	12800
2.9782	12600
2.98	12500
2.9818	12500
2.9836	12500
2.9855	12500
2.9873	12400
2.9891	12400
2.9909	12400
2.9928	12200
2.9946	12300
2.9964	12300
2.9982	12200
3	12200
3.0019	12400
3.0037	11800
3.0055	12200
3.0073	12000
3.0091	12200
3.0109	11900
3.0128	11900
3.0146	12000
3.0164	11900
3.0182	12000
3.02	11700
3.0218	11800
3.0237	11800
3.0255	11800
3.0273	11800
3.0291	11700
3.0309	11700
3.0328	11800
3.0346	11600
3.0364	11700
3.0382	11700
3.04	11600
3.0418	11700
3.0437	11600
3.0455	11800
3.0473	11500
3.0491	11600
3.0509	11600
3.0528	11500
3.0546	11500
3.0564	11600
3.0582	11400
3.06	11500
3.0619	11500
3.0637	11600
3.0655	11200
3.0673	11400
3.0692	11400
3.071	11400
3.0728	11400
3.0746	11400
3.0764	11300
3.0783	11700
3.0801	11200
3.0819	11300
3.0837	11300
3.0855	11300
3.0873	11300
3.0892	11400
3.091	11200
3.0928	11400
3.0946	11200
3.0964	11400
3.0983	11200
3.1001	11400
3.1019	11200
3.1037	11200
3.1055	11200
3.1073	11300
3.1092	11200
3.111	11300
3.1128	11200
3.1146	11200
3.1164	11200
3.1183	11400
3.1202	11600
3.122	11200
3.1238	11200
3.1256	11200
3.1274	11200
3.1292	11300
3.1311	11200
3.1329	11200
3.1347	11200
3.1365	11300
3.1383	11100
3.1402	11300
3.142	11000
3.1438	11100
3.1456	11300
3.1474	11200
3.1493	11200
3.1511	11200
3.1529	11100
3.1548	11600
3.1566	11100
3.1584	11100
3.1602	11100
3.162	11200
3.1638	11200
3.1656	11200
3.1675	11200
3.1693	11200
3.1711	11200
3.1729	11400
3.1748	11000
3.1766	11200
3.1784	11400
3.1802	11200
3.182	11100
3.1839	11200
3.1857	11200
3.1875	11400
3.1894	11500
3.1912	11200
3.193	11000
3.1949	11200
3.1967	11200
3.1985	11200
3.2003	11200
3.2021	11300
3.2039	11200
3.2058	11200
3.2076	11200
3.2094	11300
3.2112	11100
3.213	11200
3.2148	11200
3.2167	11200
3.2185	11200
3.2203	11200
3.2221	11200
3.2239	11200
3.2258	11300
3.2276	11200
3.2294	11400
3.2312	11000
3.233	11100
3.2349	11200
3.2367	11300
3.2385	11200
3.2403	11200
3.2422	11900
3.244	11000
3.2459	11500
3.2477	11100
