0.3	  978.9849	0.0000
0.3	  979.0166	0.0000
0.3	  979.0484	0.0000
0.3	  979.0802	0.0000
0.3	  979.1122	0.0000
0.3	  979.1442	0.0000
0.3	  979.1763	0.0000
0.3	  979.2085	0.0000
0.3	  979.2408	0.0000
0.3	  979.2732	0.0000
0.3	  979.3057	0.0000
0.3	  979.3382	0.0000
0.3	  979.3709	0.0000
0.3	  979.4036	0.0000
0.3	  979.4364	0.0000
0.3	  979.4693	0.0000
0.3	  979.5023	0.0000
0.3	  979.5354	0.0000
0.3	  979.5685	0.0000
0.3	  979.6018	0.0000
0.3	  979.6351	0.0000
0.3	  979.6685	0.0000
0.3	  979.7020	0.0000
0.3	  979.7356	0.0000
0.3	  979.7693	0.0000
0.3	  979.8030	0.0000
0.3	  979.8369	0.0000
0.3	  979.8708	0.0000
0.3	  979.9048	0.0000
0.3	  979.9389	0.0000
0.3	  979.9731	0.0000
0.3	  980.0074	0.0000
0.3	  980.0418	0.0000
0.3	  980.0762	0.0000
0.3	  980.1108	0.0000
0.3	  980.1454	0.0000
0.3	  980.1801	0.0000
0.3	  980.2149	0.0000
0.3	  980.2498	0.0000
0.3	  980.2847	0.0000
0.3	  980.3198	0.0000
0.3	  980.3549	0.0000
0.3	  980.3901	0.0000
0.3	  980.4255	0.0000
0.3	  980.4608	0.0000
0.3	  980.4963	0.0000
0.3	  980.5319	0.0000
0.3	  980.5675	0.0000
0.3	  980.6033	0.0000
0.3	  980.6391	0.0000
0.3	  980.6750	0.0000
0.3	  980.7110	0.0000
0.3	  980.7471	0.0000
0.3	  980.7833	0.0000
0.3	  980.8195	0.0000
0.3	  980.8558	0.0000
0.3	  980.8923	0.0000
0.3	  980.9288	0.0000
0.3	  980.9654	0.0000
0.3	  981.0020	0.0000
0.3	  981.0388	0.0000
0.3	  981.0756	0.0000
0.3	  981.1126	0.0000
0.3	  981.1496	0.0000
0.3	  981.1867	0.0000
0.3	  981.2239	0.0000
0.3	  981.2612	0.0000
0.3	  981.2985	0.0000
0.3	  981.3360	0.0000
0.3	  981.3735	0.0000
0.3	  981.4111	0.0000
0.3	  981.4488	0.0000
0.4	  981.4866	0.0000
0.4	  981.5245	0.0000
0.4	  981.5624	0.0000
0.4	  981.6004	0.0000
0.4	  981.6386	0.0000
0.4	  981.6768	0.0000
0.4	  981.7151	0.0000
0.4	  981.7535	0.0000
0.4	  981.7919	0.0000
0.4	  981.8305	0.0000
0.4	  981.8691	0.0000
0.4	  981.9078	0.0000
0.4	  981.9466	0.0000
0.4	  981.9855	0.0000
0.4	  982.0245	0.0000
0.4	  982.0635	0.0000
0.4	  982.1027	0.0000
0.4	  982.1419	0.0000
0.4	  982.1812	0.0000
0.4	  982.2206	0.0000
0.4	  982.2601	0.0000
0.4	  982.2996	0.0000
0.4	  982.3393	0.0000
0.4	  982.3790	0.0000
0.4	  982.4188	0.0000
0.4	  982.4587	0.0000
0.4	  982.4987	0.0000
0.4	  982.5388	0.0000
0.4	  982.5789	0.0000
0.4	  982.6192	0.0000
0.4	  982.6595	0.0000
0.4	  982.6999	0.0000
0.4	  982.7404	0.0000
0.4	  982.7810	0.0000
0.4	  982.8216	0.0000
0.4	  982.8624	0.0000
0.4	  982.9032	0.0000
0.4	  982.9441	0.0000
0.4	  982.9851	0.0000
0.4	  983.0262	0.0000
0.4	  983.0673	0.0000
0.4	  983.1086	0.0000
0.4	  983.1499	0.0000
0.4	  983.1913	0.0000
0.4	  983.2328	0.0000
0.4	  983.2744	0.0000
0.4	  983.3161	0.0000
0.4	  983.3578	0.0000
0.4	  983.3996	0.0000
0.4	  983.4416	0.0000
0.4	  983.4836	0.0000
0.4	  983.5256	0.0000
0.4	  983.5678	0.0000
0.4	  983.6101	0.0000
0.4	  983.6524	0.0000
0.4	  983.6948	0.0000
0.4	  983.7373	0.0000
0.4	  983.7799	0.0000
0.4	  983.8226	0.0000
0.4	  983.8653	0.0000
0.4	  983.9081	0.0000
0.4	  983.9511	0.0000
0.4	  983.9941	0.0000
0.4	  984.0371	0.0000
0.4	  984.0803	0.0000
0.4	  984.1236	0.0000
0.4	  984.1669	0.0000
0.4	  984.2103	0.0000
0.4	  984.2538	0.0000
0.4	  984.2974	0.0000
0.4	  984.3411	0.0000
0.4	  984.3848	0.0000
0.4	  984.4287	0.0000
0.4	  984.4726	0.0000
0.4	  984.5166	0.0000
0.4	  984.5607	0.0000
0.4	  984.6048	0.0000
0.4	  984.6491	0.0000
0.4	  984.6934	0.0000
0.4	  984.7378	0.0000
0.4	  984.7823	0.0000
0.4	  984.8269	0.0000
0.4	  984.8716	0.0000
0.4	  984.9163	0.0000
0.4	  984.9611	0.0000
0.4	  985.0060	0.0000
0.4	  985.0510	0.0000
0.4	  985.0961	0.0000
0.4	  985.1413	0.0000
0.4	  985.1865	0.0000
0.4	  985.2318	0.0000
0.4	  985.2773	0.0000
0.4	  985.3227	0.0000
0.4	  985.3683	0.0000
0.4	  985.4140	0.0000
0.4	  985.4597	0.0000
0.4	  985.5055	0.0000
0.4	  985.5514	0.0000
0.4	  985.5974	0.0000
0.4	  985.6435	0.0000
0.4	  985.6896	0.0000
0.4	  985.7359	0.0000
0.4	  985.7822	0.0000
0.4	  985.8286	0.0000
0.4	  985.8751	0.0000
0.4	  985.9216	0.0000
0.4	  985.9683	0.0000
0.4	  986.0150	0.0000
0.4	  986.0618	0.0000
0.4	  986.1087	0.0000
0.4	  986.1557	0.0000
0.4	  986.2027	0.0000
0.4	  986.2498	0.0000
0.4	  986.2971	0.0000
0.4	  986.2971	0.0000
0.4	  986.3444	0.0000
0.4	  986.3917	0.0000
0.4	  986.4392	0.0000
0.4	  986.4868	0.0000
0.4	  986.5344	0.0000
0.4	  986.5821	0.0000
0.5	  986.6299	0.0000
0.5	  986.6778	0.0000
0.5	  986.7257	0.0000
0.5	  986.7737	0.0000
0.5	  986.8219	0.0000
0.5	  986.8701	0.0000
0.5	  986.9183	0.0000
0.5	  986.9667	0.0000
0.5	  987.0152	0.0000
0.5	  987.0637	0.0000
0.5	  987.1123	0.0000
0.5	  987.1610	0.0000
0.5	  987.2097	0.0000
0.5	  987.2586	0.0000
0.5	  987.3075	0.0000
0.5	  987.3565	0.0000
0.5	  987.4056	0.0000
0.5	  987.4548	0.0000
0.5	  987.5041	0.0000
0.5	  987.5534	0.0000
0.5	  987.6028	0.0000
0.5	  987.6523	0.0000
0.5	  987.7019	0.0000
0.5	  987.7516	0.0000
0.5	  987.8013	0.0000
0.5	  987.8512	0.0000
0.5	  987.9011	0.0000
0.5	  987.9511	0.0000
0.5	  988.0011	0.0000
0.5	  988.0513	0.0000
0.5	  988.1015	0.0000
0.5	  988.1518	0.0000
0.5	  988.2022	0.0000
0.5	  988.2527	0.0000
0.5	  988.3033	0.0000
0.5	  988.3539	0.0000
0.5	  988.4046	0.0000
0.5	  988.4554	0.0000
0.5	  988.5063	0.0000
0.5	  988.5573	0.0000
0.5	  988.6083	0.0000
0.5	  988.6594	0.0000
0.5	  988.7106	0.0000
0.5	  988.7619	0.0000
0.5	  988.8133	0.0000
0.5	  988.8647	0.0000
0.5	  988.9162	0.0000
0.5	  988.9678	0.0000
0.5	  989.0195	0.0000
0.5	  989.0713	0.0000
0.5	  989.1231	0.0000
0.5	  989.1751	0.0000
0.5	  989.2271	0.0000
0.5	  989.2792	0.0000
0.5	  989.3313	0.0000
0.5	  989.3836	0.0000
0.5	  989.4359	0.0000
0.5	  989.4883	0.0000
0.5	  989.5408	0.0000
0.5	  989.5934	0.0000
0.5	  989.6460	0.0000
0.5	  989.6988	0.0000
0.5	  989.7516	0.0000
0.5	  989.8045	0.0000
0.5	  989.8574	0.0000
0.5	  989.9105	0.0000
0.5	  989.9636	0.0000
0.5	  990.0168	0.0000
0.5	  990.0701	0.0000
0.5	  990.1235	0.0000
0.5	  990.1770	0.0000
0.5	  990.2305	0.0000
0.5	  990.2841	0.0000
0.5	  990.3378	0.0000
0.5	  990.3916	0.0000
0.5	  990.4454	0.0000
0.5	  990.4994	0.0000
0.5	  990.5534	0.0000
0.5	  990.6075	0.0000
0.5	  990.6616	0.0000
0.5	  990.7159	0.0000
0.5	  990.7702	0.0000
0.5	  990.8246	0.0000
0.5	  990.8791	0.0000
0.5	  990.9337	0.0000
0.5	  990.9884	0.0000
0.5	  991.0431	0.0000
0.5	  991.0979	0.0000
0.5	  991.1528	0.0000
0.5	  991.2078	0.0000
0.5	  991.2628	0.0000
0.5	  991.3180	0.0000
0.5	  991.3732	0.0000
0.5	  991.4285	0.0000
0.5	  991.4839	0.0000
0.5	  991.5393	0.0000
0.5	  991.5948	0.0000
0.5	  991.6505	0.0000
0.5	  991.7061	0.0000
0.5	  991.7619	0.0000
0.5	  991.8178	0.0000
0.5	  991.8737	0.0000
0.5	  991.9297	0.0000
0.5	  991.9858	0.0000
0.5	  992.0420	0.0000
0.5	  992.0982	0.0000
0.5	  992.1546	0.0000
0.5	  992.2110	0.0000
0.5	  992.2675	0.0000
0.5	  992.3241	0.0000
0.5	  992.3807	0.0000
0.5	  992.4374	0.0000
0.5	  992.4943	0.0000
0.5	  992.5511	0.0000
0.5	  992.6081	0.0000
0.5	  992.6652	0.0000
0.5	  992.7223	0.0000
0.5	  992.7795	0.0000
0.5	  992.8368	0.0000
0.5	  992.8942	0.0000
0.6	  992.9516	0.0000
0.6	  993.0092	0.0000
0.6	  993.0668	0.0000
0.6	  993.1245	0.0000
0.6	  993.1822	0.0000
0.6	  993.2401	0.0000
0.6	  993.2980	0.0000
0.6	  993.3560	0.0000
0.6	  993.4141	0.0000
0.6	  993.4723	0.0000
0.6	  993.5305	0.0000
0.6	  993.5889	0.0000
0.6	  993.6473	0.0000
0.6	  993.7057	0.0000
0.6	  993.7643	0.0000
0.6	  993.8230	0.0000
0.6	  993.8817	0.0000
0.6	  993.9405	0.0000
0.6	  993.9994	0.0000
0.6	  994.0583	0.0000
0.6	  994.1174	0.0000
0.6	  994.1765	0.0000
0.6	  994.2357	0.0000
0.6	  994.2950	0.0000
0.6	  994.3544	0.0000
0.6	  994.4138	0.0000
0.6	  994.4733	0.0000
0.6	  994.5329	0.0000
0.6	  994.5926	0.0000
0.6	  994.6524	0.0000
0.6	  994.7122	0.0000
0.6	  994.7721	0.0000
0.6	  994.8321	0.0000
0.6	  994.8922	0.0000
0.6	  994.9524	0.0000
0.6	  995.0126	0.0000
0.6	  995.0729	0.0000
0.6	  995.1333	0.0000
0.6	  995.1938	0.0000
0.6	  995.2544	0.0000
0.6	  995.3150	0.0000
0.6	  995.3757	0.0000
0.6	  995.4365	0.0000
0.6	  995.4974	0.0000
0.6	  995.5584	0.0000
0.6	  995.6194	0.0000
0.6	  995.6805	0.0000
0.6	  995.7417	0.0000
0.6	  995.8030	0.0000
0.6	  995.8643	0.0000
0.6	  995.9258	0.0000
0.6	  995.9873	0.0000
0.6	  996.0489	0.0000
0.6	  996.1105	0.0000
0.6	  996.1723	0.0000
0.6	  996.2341	0.0000
0.6	  996.2960	0.0000
0.6	  996.3580	0.0000
0.6	  996.4201	0.0000
0.6	  996.4822	0.0000
0.6	  996.5444	0.0000
0.6	  996.6068	0.0000
0.6	  996.6691	0.0000
0.6	  996.7316	0.0000
0.6	  996.7941	0.0000
0.6	  996.8568	0.0000
0.6	  996.9195	0.0000
0.6	  996.9823	0.0000
0.6	  997.0451	0.0000
0.6	  997.1081	0.0000
0.6	  997.1711	0.0000
0.6	  997.2342	0.0000
0.6	  997.2973	0.0000
0.6	  997.3606	0.0000
0.6	  997.4239	0.0000
0.6	  997.4874	0.0000
0.6	  997.5509	0.0000
0.6	  997.6144	0.0000
0.6	  997.6781	0.0000
0.6	  997.7418	0.0000
0.6	  997.8056	0.0000
0.6	  997.8695	0.0000
0.6	  997.9335	0.0000
0.6	  997.9975	0.0000
0.6	  998.0617	0.0000
0.6	  998.1259	0.0000
0.6	  998.1902	0.0000
0.6	  998.2545	0.0000
0.6	  998.3190	0.0000
0.6	  998.3835	0.0000
0.6	  998.4481	0.0000
0.6	  998.5128	0.0000
0.6	  998.5776	0.0000
0.6	  998.6424	0.0000
0.6	  998.7073	0.0000
0.6	  998.7723	0.0000
0.6	  998.8374	0.0000
0.6	  998.9026	0.0000
0.6	  998.9678	0.0000
0.6	  999.0331	0.0000
0.6	  999.0985	0.0000
0.6	  999.1640	0.0000
0.6	  999.2295	0.0000
0.6	  999.2952	0.0000
0.6	  999.3609	0.0000
0.6	  999.4267	0.0000
0.6	  999.4926	0.0000
0.6	  999.5585	0.0000
0.6	  999.6245	0.0000
0.6	  999.6906	0.0000
0.6	  999.7568	0.0000
0.6	  999.8231	0.0000
0.6	  999.8894	0.0000
0.6	  999.9559	0.0000
0.6	 1000.0224	0.0000
0.6	 1000.0890	0.0000
0.6	 1000.1556	0.0000
0.6	 1000.2224	0.0000
0.6	 1000.2892	0.0000
0.6	 1000.3561	0.0000
0.7	 1000.4231	0.0000
0.7	 1000.4901	0.0000
0.7	 1000.5572	0.0000
0.7	 1000.6245	0.0000
0.7	 1000.6918	0.0000
0.7	 1000.7591	0.0000
0.7	 1000.8266	0.0000
0.7	 1000.8941	0.0000
0.7	 1000.9617	0.0000
0.7	 1001.0294	0.0000
0.7	 1001.0972	0.0000
0.7	 1001.1650	0.0000
0.7	 1001.2330	0.0000
0.7	 1001.3010	0.0000
0.7	 1001.3690	0.0000
0.7	 1001.4372	0.0000
0.7	 1001.5054	0.0000
0.7	 1001.5738	0.0000
0.7	 1001.6422	0.0000
0.7	 1001.7106	0.0000
0.7	 1001.7792	0.0000
0.7	 1001.8478	0.0000
0.7	 1001.9166	0.0000
0.7	 1001.9853	0.0000
0.7	 1002.0542	0.0000
0.7	 1002.1232	0.0000
0.7	 1002.1922	0.0000
0.7	 1002.2613	0.0000
0.7	 1002.3305	0.0000
0.7	 1002.3998	0.0000
0.7	 1002.4691	0.0000
0.7	 1002.5385	0.0000
0.7	 1002.6080	0.0000
0.7	 1002.6776	0.0000
0.7	 1002.7473	0.0000
0.7	 1002.8170	0.0000
0.7	 1002.8868	0.0000
0.7	 1002.9567	0.0000
0.7	 1003.0267	0.0000
0.7	 1003.0968	0.0000
0.7	 1003.1669	0.0000
0.7	 1003.2371	0.0000
0.7	 1003.3074	0.0000
0.7	 1003.3778	0.0000
0.7	 1003.4482	0.0000
0.7	 1003.5188	0.0000
0.7	 1003.5894	0.0000
0.7	 1003.6600	0.0000
0.7	 1003.7308	0.0000
0.7	 1003.8017	0.0000
0.7	 1003.8726	0.0000
0.7	 1003.9436	0.0000
0.7	 1004.0147	0.0000
0.7	 1004.0858	0.0000
0.7	 1004.1571	0.0000
0.7	 1004.2284	0.0000
0.7	 1004.2998	0.0000
0.7	 1004.3712	0.0000
0.7	 1004.4428	0.0000
0.7	 1004.5144	0.0000
0.7	 1004.5861	0.0000
0.7	 1004.6579	0.0000
0.7	 1004.7298	0.0000
0.7	 1004.8017	0.0000
0.7	 1004.8737	0.0000
0.7	 1004.9458	0.0000
0.7	 1005.0180	0.0000
0.7	 1005.0903	0.0000
0.7	 1005.1626	0.0000
0.7	 1005.2350	0.0000
0.7	 1005.3075	0.0000
0.7	 1005.3801	0.0000
0.7	 1005.4528	0.0000
0.7	 1005.5255	0.0000
0.7	 1005.5983	0.0000
0.7	 1005.6712	0.0000
0.7	 1005.7442	0.0000
0.7	 1005.8172	0.0000
0.7	 1005.8903	0.0000
0.7	 1005.9635	0.0000
0.7	 1006.0368	0.0000
0.7	 1006.1102	0.0000
0.7	 1006.1836	0.0000
0.7	 1006.2571	0.0000
0.7	 1006.3307	0.0000
0.7	 1006.4044	0.0000
0.7	 1006.4782	0.0000
0.7	 1006.5520	0.0000
0.7	 1006.6259	0.0000
0.7	 1006.6999	0.0000
0.7	 1006.7740	0.0000
0.7	 1006.8481	0.0000
0.7	 1006.9223	0.0000
0.7	 1006.9966	0.0000
0.7	 1007.0710	0.0000
0.7	 1007.1455	0.0000
0.7	 1007.2200	0.0000
0.7	 1007.2946	0.0000
0.7	 1007.3693	0.0000
0.7	 1007.4441	0.0000
0.7	 1007.5189	0.0000
0.7	 1007.5939	0.0000
0.7	 1007.6689	0.0000
0.7	 1007.7440	0.0000
0.7	 1007.8191	0.0000
0.7	 1007.8944	0.0000
0.7	 1007.9697	0.0000
0.7	 1008.0451	0.0000
0.7	 1008.1206	0.0000
0.7	 1008.1961	0.0000
0.7	 1008.2718	0.0000
0.7	 1008.3475	0.0000
0.7	 1008.4233	0.0000
0.7	 1008.4992	0.0000
0.7	 1008.5751	0.0000
0.7	 1008.6511	0.0000
0.7	 1008.7273	0.0000
0.7	 1008.8034	0.0000
0.7	 1008.8797	0.0000
0.7	 1008.9560	0.0000
0.8	 1009.0325	0.0000
0.8	 1009.1090	0.0000
0.8	 1009.1855	0.0000
0.8	 1009.2622	0.0000
0.8	 1009.3389	0.0000
0.8	 1009.4157	0.0000
0.8	 1009.4926	0.0000
0.8	 1009.5696	0.0000
0.8	 1009.6467	0.0000
0.8	 1009.7238	0.0000
0.8	 1009.8010	0.0000
0.8	 1009.8783	0.0000
0.8	 1009.9556	0.0000
0.8	 1010.0331	0.0000
0.8	 1010.1106	0.0000
0.8	 1010.1882	0.0000
0.8	 1010.2659	0.0000
